,0,1,2,3,4,5,6,7,8,9,10,11,12
145,3.1912723,2.5071266,4.2989044,1.1844397,0.9254146,1.5514084,0.0,1.7729416,0.0,1.8361375,4.28811,2.3934398,0.0
146,3.8384194,1.5933985,5.0029635,1.1009091,1.647095,1.6596073,0.0,1.4051676,0.0,1.1126057,3.214628,2.4880028,0.0
147,3.7181096,1.2869934,5.2742696,1.4507412,1.3975844,2.0228415,0.0,1.4903843,0.0,1.4755436,4.1893935,3.6202927,0.0
148,4.022394,1.1065177,4.5489717,0.872406,2.1511607,1.5002587,0.0,1.671677,0.0,0.7259958,2.5215962,1.94157,0.0
149,3.3630052,2.23261,3.6456697,0.2633489,1.8165377,1.551693,0.0,2.2631974,0.0,1.3803881,3.3218732,1.3923903,0.0
150,3.6730633,1.3784534,4.832178,1.2034293,1.7231513,1.901119,0.0,1.7161424,0.0,1.1387872,3.609466,2.7965486,0.0
151,3.743328,1.7794775,4.928415,1.45396,1.7054074,2.1601472,0.0,2.1734273,0.0,1.3375322,4.389635,2.9637544,0.0
152,3.357205,1.8131506,5.3413706,1.4727554,1.3674461,2.5389204,0.0,1.9099202,0.0,1.5662873,4.692369,3.4647965,0.0
153,3.9281082,1.417054,5.3671474,1.5932287,1.4785508,1.9241941,0.0,1.4876878,0.0,1.4054085,4.078348,3.3656821,0.0
154,3.3373213,1.3248432,4.2102532,1.1082611,1.7211657,2.0689182,0.0,2.2229214,0.0,1.387705,4.0100026,2.7934287,0.0
155,3.1133442,1.3682446,5.507246,2.0097177,1.4349214,2.954471,0.0,1.7016737,0.0,1.0488411,4.461715,3.6408405,0.0
156,3.4769664,1.1198971,5.055779,1.8737466,1.4067641,2.260139,0.0,1.7081119,0.0,1.317322,4.251428,3.493768,0.0
157,3.2787127,0.09211269,3.4371467,0.6371319,2.580995,1.8738085,0.0,2.2254426,0.0,0.22355175,2.2670598,1.7730585,0.0
158,2.8783817,1.4487181,4.6540585,1.3118317,1.6808621,2.596035,0.0,1.7672043,0.0,0.7263794,3.4190948,2.361223,0.0
159,3.109878,0.88338625,4.5121317,1.327782,1.86133,2.4792933,0.0,1.9749882,0.0,0.8577939,3.6839244,2.8956597,0.0
160,3.1106062,0.96308976,5.2277246,1.8231742,1.4947977,2.721202,0.0,1.620346,0.0,0.94985926,4.010005,3.4885855,0.0
161,3.5516262,1.511625,4.976271,1.9202329,1.2740835,1.9782361,0.0,1.6708469,0.0,1.2989899,4.345909,3.3068573,0.0
162,3.2096071,1.4992038,4.956342,1.4309169,1.63296,2.5373654,0.0,1.8807771,0.0,1.0613124,3.8821275,2.7800655,0.0
163,3.3417811,1.533369,4.7507343,1.2941918,1.733898,2.2668762,0.0,1.8039672,0.0,0.9207671,3.6673188,2.5842414,0.0
164,2.9639192,1.5721782,4.5944347,1.1952995,1.5060613,2.398634,0.0,1.7897903,0.0,1.1317163,3.7246444,2.6363094,0.0
165,3.6146083,1.4144567,4.8748775,2.4885042,0.8079011,1.5014087,0.0,1.3965033,0.0,1.3900212,4.632435,3.652659,0.0
166,2.6933994,2.0099394,3.7176733,2.6340125,0.12319414,1.3242897,0.0,1.7517757,0.0,1.7735184,5.0702033,3.1045647,0.0
167,3.3688006,3.0846052,6.1137543,0.58506316,1.0247021,2.4135041,0.0,0.91066265,0.0,1.6354222,4.0239024,2.800144,0.0
168,3.6774917,1.5752726,4.9903526,1.8940939,1.0823393,1.4955672,0.0,1.4137421,0.0,1.3021752,4.1148467,3.1235108,0.0
169,4.498736,0.92199934,4.6867247,0.64974415,2.085816,0.898388,0.0,1.3300419,0.0,0.9404273,2.106233,2.019812,0.0
170,3.1191134,1.1190515,4.592948,1.3822664,1.7562692,2.5596585,0.0,2.1919012,0.0,1.0045404,4.086789,3.0256507,0.0
171,3.938651,1.5518645,3.771286,0.40171906,0.82747877,0.2598638,0.0,1.3610144,0.0,2.608936,3.1750903,2.6310766,0.0
172,2.5023198,2.2837093,3.5323753,2.6377149,0.27160147,1.4706597,0.0,1.8745902,0.0,1.4911034,4.935972,2.5681257,0.0
173,4.683942,0.7195626,4.8886185,0.9737061,1.4017309,0.5686735,0.0,0.9560576,0.0,1.834928,2.9407034,3.4214907,0.0
174,3.7209454,1.0026771,4.9618073,1.2803415,1.910538,1.6954727,0.0,1.0783285,0.0,0.3847445,2.0343308,1.8910487,0.0
175,3.4597955,1.5028293,4.849163,1.0626425,1.2823833,1.480452,0.0,1.1693317,0.0,1.2408412,3.3629394,2.7816591,0.0
176,3.2693934,1.1846141,5.476168,1.7294636,1.4895357,2.5022635,0.0,1.4710227,0.0,0.9817893,3.8665857,3.2803705,0.0
177,3.543954,1.9810565,3.946332,2.3901126,0.9819334,1.0295918,0.0,1.7436652,0.0,0.96405786,4.2108846,2.3742054,0.0
178,2.6320643,1.5430257,4.4926248,1.8587234,1.4447296,2.7794785,0.0,2.0209327,0.0,0.7535991,3.9173944,2.4784489,0.0
179,3.1595078,2.0306745,5.6423893,1.3539131,1.5054547,2.8986936,0.0,1.6163365,0.0,1.1125166,4.0087404,2.8845081,0.0
180,3.4404826,1.9931495,4.4550385,0.93191034,1.789094,2.077611,0.0,2.0877523,0.0,1.1464126,3.8310127,2.2502291,0.0
181,2.7715592,1.3844047,3.9856339,1.7439725,0.89026505,1.8701159,0.0,1.8992879,0.0,1.4897816,4.490116,3.1144898,0.0
182,3.9780283,1.6953349,4.422863,0.715467,2.4768708,1.6351275,0.0,1.8448687,0.0,0.23370588,2.0921314,0.91993976,0.0
183,4.0868444,1.0613018,5.123058,1.0097289,1.4675057,1.3337787,0.0,1.1286755,0.0,1.520692,3.1786191,3.140992,0.0
184,3.99687,1.7190392,6.135409,0.57966566,2.1178198,2.3556414,0.0,1.0377781,0.0,0.7869424,2.5709677,2.3444948,0.0
185,3.9071474,1.1712098,4.6547856,1.5680542,1.9475789,1.4886452,0.0,1.4463906,0.0,0.3231892,2.4351902,1.7658924,0.0
186,3.1915698,1.559118,4.227557,1.9235213,1.0529163,1.7362641,0.0,1.9698596,0.0,1.4109709,4.565546,3.1322308,0.0
187,3.6283383,1.2780839,4.0282583,0.82434124,2.3434646,1.7837133,0.0,2.0402122,0.0,0.32486793,2.5038834,1.3732494,0.0
188,2.947402,1.6468579,4.572306,2.171143,1.3429848,2.3586817,0.0,1.85213,0.0,0.69433415,4.097106,2.647674,0.0
189,3.542677,1.7886802,5.0894027,1.1881392,1.7621332,2.1933575,0.0,1.63215,0.0,0.9674124,3.4450257,2.407702,0.0
190,3.820949,1.5271775,6.268974,1.6444377,0.9221168,2.316659,0.0,0.84249175,0.0,1.9448856,4.755031,4.6267915,0.0
191,3.1134987,2.3953233,4.7420297,1.6483269,0.4602091,1.9260907,0.0,1.7060031,0.0,2.610473,5.5434394,3.8481035,0.0
192,3.6933403,2.2063468,5.2800155,1.0391009,1.5093064,1.9441253,0.0,1.501684,0.0,1.3322281,3.716837,2.4880605,0.0
193,3.6933923,1.2634907,5.2506285,1.4271199,1.3834184,1.9017314,0.0,1.2899966,0.0,1.3567472,3.838864,3.3340287,0.0
194,3.357417,1.4609327,5.162848,1.5308864,1.1370492,2.2646651,0.0,1.699569,0.0,1.7921169,4.566638,3.7470407,0.0
195,3.7836843,1.3895903,4.9592824,1.5720437,1.8053757,2.2282405,0.0,2.0318365,0.0,1.1985484,4.27234,3.270374,0.0
196,3.1535978,1.866037,4.7178364,1.276157,1.4238515,2.3548384,0.0,2.0169234,0.0,1.5167016,4.2939844,2.8760118,0.0
197,3.3014998,1.2999375,4.7304068,2.1415324,0.96960664,2.0247493,0.0,1.8331637,0.0,1.6570185,5.0338197,3.944365,0.0
198,4.244506,1.4956721,4.864766,1.5412441,1.1541945,1.061033,0.0,1.4482827,0.0,1.8115138,4.2828784,3.4998732,0.0
199,3.1288,1.4934263,4.1186547,1.6105196,1.136249,1.6536092,0.0,1.7212545,0.0,1.2605464,3.9182706,2.7143571,0.0
200,3.5479465,0.8649343,4.937782,1.5891675,1.7371426,2.3112178,0.0,1.8526357,0.0,1.0800669,3.9720712,3.4118896,0.0
201,3.6323948,1.7149999,4.9632707,1.2743824,1.6486077,2.1438007,0.0,1.9691359,0.0,1.3288716,4.021166,2.8626914,0.0
202,3.5420566,1.7938375,5.202803,1.5408777,1.4126257,2.059157,0.0,1.559535,0.0,1.1873058,3.7317536,2.7506335,0.0
203,3.4293127,1.4614184,4.231847,1.0616785,1.6411792,1.6080755,0.0,1.6951166,0.0,0.96549535,3.1111903,2.0879428,0.0
204,2.9245906,1.6553422,3.1265259,2.2237322,0.0,0.30979684,0.0,1.3698974,0.0,1.985674,4.246248,2.7281811,0.0
205,3.444817,1.6503538,4.8940744,1.0878466,1.9778844,2.2606316,0.0,1.8119491,0.0,0.70787454,3.189015,2.0744412,0.0
206,2.9638085,2.462261,4.688714,1.1043422,0.44922432,1.8836105,0.0,1.450536,0.0,2.6682966,4.932409,3.3960598,0.0
207,4.0406995,0.30916068,4.45199,0.9229775,2.1706495,1.1456476,0.0,1.1328012,0.0,0.2876404,1.2794939,1.6233262,0.0
208,3.9214745,1.0315925,5.0568275,1.3176279,1.7345722,1.8477564,0.0,1.6665388,0.0,1.3297955,3.7247722,3.2061496,0.0
209,3.7798142,1.5116236,5.2556195,1.4731537,1.5154867,2.0839634,0.0,1.6639677,0.0,1.4652778,4.2455974,3.4318483,0.0
210,3.399897,1.6596484,3.9259732,1.2326584,1.2692572,1.1975591,0.0,1.627728,0.0,1.2590568,3.085939,1.8850701,0.0
211,2.8979783,1.9985378,4.185345,2.1913478,0.7366223,1.8096557,0.0,1.7653047,0.0,1.4301564,4.6267295,2.8673992,0.0
212,3.9408512,1.1262141,5.0214815,1.8083631,1.6932855,1.7721986,0.0,1.5406951,0.0,0.92805994,3.6296265,3.0103762,0.0
213,3.770347,1.650859,4.6667624,1.0808983,1.8637848,2.0320864,0.0,2.140875,0.0,1.3364724,4.131694,2.856273,0.0
214,2.9640613,2.120052,4.1009083,2.221302,1.1057897,1.7937838,0.0,1.8636484,0.0,0.70195603,4.137251,2.1746936,0.0
215,3.4862013,1.2851776,5.6106586,1.7187878,1.131925,2.4483166,0.0,1.6708499,0.0,1.8745868,5.1545615,4.480958,0.0
216,2.8904948,2.0783083,4.9095936,1.6905828,0.86521256,2.6452618,0.0,2.139133,0.0,2.1671958,5.6567903,3.979816,0.0
217,3.1737661,1.414311,3.77197,2.6564574,0.5141167,1.2759063,0.0,1.9656398,0.0,1.7783225,5.1296268,3.5434766,0.0
218,3.1891832,0.95070815,5.0625076,1.72381,1.8421115,2.7209597,0.0,1.8299006,0.0,0.63155174,3.60116,2.9291456,0.0
219,3.34874,1.187778,5.160887,1.6772697,1.5449134,2.4862885,0.0,1.727364,0.0,1.1303743,4.0746613,3.3319612,0.0
220,3.4485064,0.9944971,4.81815,2.0600796,1.453258,2.1933613,0.0,1.9169813,0.0,1.1476221,4.411453,3.5487032,0.0
221,3.6843781,1.6431295,4.969465,1.209083,1.5691595,1.95599,0.0,1.6952132,0.0,1.3941379,3.9440477,2.9525583,0.0
222,3.8169847,1.2960643,5.7139716,1.0580715,1.1171925,1.3109643,0.0,0.0,0.0,1.0481467,2.5737925,2.8885362,0.0
223,3.530867,1.60586,4.909243,1.1626769,1.732794,2.2546644,0.0,2.0046616,0.0,1.2773758,4.0762525,2.9053478,0.0
224,3.970676,1.6132514,4.946755,0.9563412,1.3477501,1.5349084,0.0,1.6520402,0.0,1.9387653,4.2287483,3.4183152,0.0
225,3.6317282,1.5980673,4.1486034,2.7558837,0.7015618,0.7508298,0.0,1.3028353,0.0,0.94247806,3.9174092,2.6424851,0.0
226,3.3309426,1.5143569,3.761646,1.8955959,0.87362194,1.0027514,0.0,1.622911,0.0,1.3914037,3.6211765,2.4016283,0.0
227,4.1862364,1.1957468,4.8127446,0.7874802,1.5115008,1.0700365,0.0,1.2480389,0.0,1.6384983,3.300873,3.0636435,0.0
228,3.5034218,1.0091256,4.8976073,1.5152268,2.200658,2.4204302,0.0,1.8229842,0.0,0.30549604,2.8866313,2.194054,0.0
229,3.904746,1.0053104,4.877701,1.2074169,1.9494537,1.9070688,0.0,1.8612248,0.0,1.0884322,3.4312146,2.8429728,0.0
230,4.6381927,0.61980844,4.749224,0.8988154,1.7726815,0.5730843,0.0,0.94961065,0.0,1.1421838,1.9128579,2.3832672,0.0
231,4.102924,1.1745216,4.3483686,1.3170257,1.8282044,1.0958047,0.0,1.5837342,0.0,0.77754533,2.700289,2.0070286,0.0
232,3.6470199,0.3054367,4.7141213,1.5331962,1.9191703,1.6074345,0.0,1.0607406,0.0,0.2505888,2.102296,2.2522168,0.0
233,3.9200587,1.5908178,4.685791,2.0914912,0.9734234,1.367293,0.0,1.7743838,0.0,1.8734158,5.122449,3.9035974,0.0
234,3.0700555,1.4788734,5.159094,1.9215871,1.6586982,2.8980227,0.0,1.9170911,0.0,0.7036559,4.017353,2.8800814,0.0
235,2.9283295,2.3875809,4.3505964,1.849754,0.38338703,1.4770131,0.0,1.610912,0.0,1.9802675,4.7842536,3.0093496,0.0
236,3.5217285,1.1804212,4.6969595,1.1301347,1.2424102,1.6816142,0.0,1.5515897,0.0,1.8010497,3.9813085,3.415372,0.0
237,3.7054982,1.5305527,5.497704,1.922467,0.9116006,1.9726914,0.0,1.281953,0.0,1.9288865,4.9106355,4.2126145,0.0
238,3.2675261,1.2197256,5.0190415,1.6800163,1.8249955,2.6839519,0.0,2.0017114,0.0,0.79561704,3.8430057,2.8628235,0.0
239,3.8110814,1.4419028,4.16852,0.20457372,2.000133,1.3101442,0.0,1.7571888,0.0,1.1128436,2.5666203,1.7220452,0.0
240,3.130352,1.4865555,4.91415,1.9121855,1.2221776,2.0529528,0.0,1.3780434,0.0,0.8450091,3.5056946,2.605173,0.0
241,3.4327025,1.5996926,5.6661835,1.2650664,1.3812073,2.374928,0.0,1.0876359,0.0,1.1823807,3.5201473,3.0384655,0.0
242,3.7465835,1.4040835,4.9761415,1.101713,1.7157978,1.9921175,0.0,1.6803281,0.0,1.2265264,3.7018814,2.9757347,0.0
243,3.7549338,1.9037734,4.5841107,1.7321857,1.2580627,1.1635072,0.0,1.3084503,0.0,0.94998366,3.458795,2.2954738,0.0
244,4.7340035,1.8552214,4.866471,0.66324276,1.5501566,0.8028454,0.0,1.5767989,0.0,2.0626268,3.5878608,2.8484123,0.0
245,3.5848136,1.507904,4.9892764,1.2820055,1.759602,2.0248938,0.0,1.6445187,0.0,0.8042078,3.3420734,2.4241893,0.0
246,4.7644563,0.89851195,5.6747575,0.872272,1.6384122,1.0825648,0.0,0.91864413,0.0,1.7420663,3.1888542,3.569442,0.0
247,3.2363558,0.7856019,4.819112,1.7352614,2.0627875,2.7757106,0.0,2.1437714,0.0,0.53060573,3.6477616,2.8702376,0.0
248,3.4809694,1.5773429,5.1109114,1.2776058,1.3026581,1.8738134,0.0,1.3122417,0.0,1.3549753,3.61225,2.9134393,0.0
249,3.8964372,1.5731838,5.176905,1.3877488,1.6011999,1.8463504,0.0,1.5716323,0.0,1.2719768,3.6810157,2.90588,0.0
250,4.166796,1.2006854,4.766461,1.8382959,1.36382,1.1315337,0.0,1.3624185,0.0,1.2681868,3.8630679,3.189467,0.0
251,3.3266773,1.9742678,4.6386437,1.0733719,1.0461798,1.7862912,0.0,1.7357605,0.0,2.0691545,4.39759,3.1055634,0.0
252,2.7456684,1.4592838,4.201433,1.5067858,1.5053341,2.3405623,0.0,1.9274057,0.0,0.83112264,3.6630414,2.3347073,0.0
253,4.3114176,1.73448,4.890779,0.8852829,1.9198762,1.5034926,0.0,1.9572036,0.0,1.4436274,3.3744342,2.3920135,0.0
254,2.8738356,2.6633966,4.483221,1.0121958,0.7694558,1.7653434,0.0,1.3247167,0.0,1.5909833,3.6699522,2.0562646,0.0
255,3.6619291,1.6037087,4.7951646,1.8496476,1.3219675,1.8271548,0.0,1.7876703,0.0,1.3206266,4.409997,3.232571,0.0
256,3.1400208,1.0990258,4.8368554,1.5817474,1.6568849,2.586039,0.0,1.9164968,0.0,1.0035372,4.1062326,3.2430058,0.0
257,3.448896,1.428025,4.4449883,1.000064,1.2376648,1.7608488,0.0,1.919827,0.0,2.045024,4.638766,3.5825808,0.0
258,2.8274035,2.0417893,4.6381187,1.7164575,0.41166258,1.9773582,0.0,1.5511053,0.0,2.196204,5.1395636,3.7530472,0.0
259,3.2508688,1.4450355,3.6486561,2.1679654,1.1070085,1.1007905,0.0,1.6592021,0.0,0.81685597,3.491328,2.0954592,0.0
260,3.497528,0.91624475,4.3896394,1.3177186,2.0407674,2.3166676,0.0,2.3701408,0.0,1.0473773,4.0933886,3.108219,0.0
261,3.5924578,0.85720557,5.1405435,1.8645083,1.4069402,2.0665321,0.0,1.4619501,0.0,1.284882,4.0544715,3.6506803,0.0
262,2.7853818,1.9932387,5.9008627,1.3988898,1.5507295,3.3273711,0.0,1.284157,0.0,0.6005693,3.4160855,2.4881418,0.0
263,4.00117,0.87138486,5.005858,1.35313,1.2934562,1.3608902,0.0,1.1986542,0.0,1.6119139,3.495317,3.5415125,0.0
264,4.229152,1.4542392,4.883508,0.67419446,1.7713909,1.349712,0.0,1.5774436,0.0,1.5405889,3.1970055,2.6230826,0.0
265,3.9815664,1.7024907,5.3922653,1.5214355,1.401808,1.8106182,0.0,1.494004,0.0,1.5491813,4.339848,3.5306444,0.0
266,3.747036,1.9662839,4.176822,0.6891455,1.1262527,1.0850157,0.0,1.718705,0.0,2.264182,3.824782,2.6981235,0.0
267,3.7778983,1.808458,5.269382,1.3589157,1.3561698,1.9811796,0.0,1.7146684,0.0,1.6970354,4.577945,3.4878757,0.0
268,2.554268,1.606525,4.4841084,2.098729,0.65372413,2.2699852,0.0,1.751356,0.0,1.6170555,4.7818804,3.4159718,0.0
269,3.1499977,0.72472423,4.2129335,2.9450588,1.3607813,1.7970991,0.0,1.8480048,0.0,0.19590119,3.4221747,2.2814107,0.0
270,2.9820905,1.4615963,4.0746145,2.0512853,1.0361028,1.8427099,0.0,1.9952744,0.0,1.2550492,4.405115,2.9326828,0.0
271,4.1064954,0.7102242,4.7036424,1.0336114,1.7624729,1.0148951,0.0,0.9157551,0.0,0.79213077,1.9681393,2.2056632,0.0
272,3.9868746,1.6337184,5.1482997,1.6359007,1.3192327,1.72288,0.0,1.8373328,0.0,1.8626482,4.6073227,3.5545113,0.0
273,3.802033,1.6798673,6.673607,1.2636592,1.651539,2.7450862,0.0,0.85100704,0.0,0.9826287,3.5819502,3.4420204,0.0
274,2.6992645,1.8881805,3.847923,1.7154715,0.3569861,1.5287973,0.0,1.9308897,0.0,2.2681248,4.879592,3.1960354,0.0
275,3.1784596,1.7213938,4.6974564,1.2227279,1.0616621,2.0218306,0.0,1.794745,0.0,1.8868918,4.411096,3.201129,0.0
276,2.9703236,1.6987059,4.862683,1.551594,1.6360722,2.6916676,0.0,1.8067768,0.0,0.6687989,3.7034957,2.42177,0.0
277,3.5555706,0.47570443,3.555677,0.3631283,2.5872262,1.3409818,0.0,1.6563069,0.0,0.0,1.0283413,0.6961141,0.0
278,4.0708065,0.99783677,4.879366,1.4495106,1.130322,1.3816785,0.0,1.6151673,0.0,2.215828,4.476639,4.1056566,0.0
279,3.8496275,1.3538142,4.025391,2.0435028,1.5608206,0.9617678,0.0,1.5595763,0.0,0.37817413,2.8080046,1.6954235,0.0
280,3.047535,0.9550123,4.7715197,2.110141,1.3171719,2.393921,0.0,1.684414,0.0,0.8233728,4.010325,3.2593627,0.0
281,4.8116837,1.4558489,4.9508023,0.8368921,1.8863181,0.584453,0.0,0.89865744,0.0,0.9889254,2.2727113,2.0595114,0.0
282,3.5608702,1.7098817,5.4193716,0.9116491,0.8513446,2.0157824,0.0,1.3635366,0.0,2.7317023,4.807675,4.2524166,0.0
283,3.2185578,1.6809483,4.7416344,1.3288499,1.6735823,2.1775632,0.0,1.6382862,0.0,0.66643286,3.112361,1.9995183,0.0
284,3.0733337,1.2411085,4.6020203,2.8835056,0.9206623,1.9135464,0.0,1.5390615,0.0,0.669392,4.1964192,3.0706232,0.0
285,1.944719,0.91558933,4.3156652,1.5935309,1.5364097,3.161861,0.0,1.5905702,0.0,0.06412187,2.831939,1.8333111,0.0
286,3.3525858,1.4499661,5.2321367,1.5127088,1.4786984,2.4858456,0.0,1.8394561,0.0,1.3212413,4.266604,3.296337,0.0
287,2.6475654,1.5444065,4.800531,1.8380449,1.2903117,2.8357368,0.0,1.8590609,0.0,1.0108422,4.2151246,2.9763248,0.0
288,3.4856834,1.3742073,5.253157,1.617933,1.3578643,2.2660766,0.0,1.591797,0.0,1.4006015,4.2817254,3.5131304,0.0
289,3.789487,1.6757149,5.68583,1.923373,1.1490455,2.2673807,0.0,1.6521692,0.0,1.8623714,5.1461673,4.2301707,0.0
